experiment_id,target,horizon,model,fold,seed,train_samples,validation_samples,training_seconds,prediction_seconds,negative_prediction_count,negative_prediction_percentage,complexity,hyperparameters
PV-H1-EXTRA_TREES-FULLV1-S2020-F05,pv,1,extra_trees,F05,2020,5687,720,0.11442369996802881,0.04016020003473386,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S2025-F05,pv,1,extra_trees,F05,2025,5687,720,0.16132150002522394,0.04310740000801161,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S31415-F05,pv,1,extra_trees,F05,31415,5687,720,0.11223559995414689,0.04008780000731349,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-HIST_GRADIENT_BOOSTING-FULLV1-DET-F05,pv,1,hist_gradient_boosting,F05,DET,5687,720,0.816781000001356,0.009196899947710335,325,45.138888888888886,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
PV-H1-LINEAR_REGRESSION-FULLV1-DET-F06,pv,1,linear_regression,F06,DET,6407,744,0.018593900022096932,0.0021353999618440866,225,30.241935483870968,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
PV-H1-RIDGE-FULLV1-DET-F06,pv,1,ridge,F06,DET,6407,744,0.03988940000999719,0.003740199957974255,225,30.241935483870968,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
PV-H1-RANDOM_FOREST-FULLV1-S42-F06,pv,1,random_forest,F06,42,6407,744,0.2808163000154309,0.05481459997827187,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S123-F06,pv,1,random_forest,F06,123,6407,744,0.2760596000007354,0.041214399971067905,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S2020-F06,pv,1,random_forest,F06,2020,6407,744,0.30004449997795746,0.03877390001434833,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S2025-F06,pv,1,random_forest,F06,2025,6407,744,0.3878994000260718,0.038629400019999593,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S31415-F06,pv,1,random_forest,F06,31415,6407,744,0.28801479999674484,0.039421599998604506,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S42-F06,pv,1,extra_trees,F06,42,6407,744,0.15915590000804514,0.041875199996866286,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S123-F06,pv,1,extra_trees,F06,123,6407,744,0.1253497000434436,0.039753699966240674,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S2020-F06,pv,1,extra_trees,F06,2020,6407,744,0.12682830000994727,0.042451799963600934,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S2025-F06,pv,1,extra_trees,F06,2025,6407,744,0.16938889998709783,0.04369879997102544,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S31415-F06,pv,1,extra_trees,F06,31415,6407,744,0.12181630003033206,0.039813100011087954,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-HIST_GRADIENT_BOOSTING-FULLV1-DET-F06,pv,1,hist_gradient_boosting,F06,DET,6407,744,0.8586253999965265,0.010821399977430701,252,33.87096774193548,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
PV-H24-LINEAR_REGRESSION-FULLV1-DET-F01,pv,24,linear_regression,F01,DET,2712,744,0.006058500031940639,0.0010709999478422105,79,10.618279569892474,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
PV-H24-RIDGE-FULLV1-DET-F01,pv,24,ridge,F01,DET,2712,744,0.012199999997392297,0.002120100019965321,80,10.75268817204301,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
PV-H24-RANDOM_FOREST-FULLV1-S42-F01,pv,24,random_forest,F01,42,2712,744,0.17908249999163672,0.03911309997783974,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S123-F01,pv,24,random_forest,F01,123,2712,744,0.1470969999791123,0.040472400025464594,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S2020-F01,pv,24,random_forest,F01,2020,2712,744,0.18859410000732169,0.0405200999812223,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S2025-F01,pv,24,random_forest,F01,2025,2712,744,0.15605960000539199,0.039511999988462776,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S31415-F01,pv,24,random_forest,F01,31415,2712,744,0.15365639998344705,0.041441400011535734,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S42-F01,pv,24,extra_trees,F01,42,2712,744,0.1050816000206396,0.041499099985230714,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S123-F01,pv,24,extra_trees,F01,123,2712,744,0.09736110002268106,0.03824449999956414,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S2020-F01,pv,24,extra_trees,F01,2020,2712,744,0.10601669998141006,0.03935490001458675,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S2025-F01,pv,24,extra_trees,F01,2025,2712,744,0.10483939998084679,0.04663070000242442,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S31415-F01,pv,24,extra_trees,F01,31415,2712,744,0.10952719999477267,0.04043009999440983,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-HIST_GRADIENT_BOOSTING-FULLV1-DET-F01,pv,24,hist_gradient_boosting,F01,DET,2712,744,0.7570811999612488,0.012242800032254308,340,45.69892473118279,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
PV-H24-LINEAR_REGRESSION-FULLV1-DET-F02,pv,24,linear_regression,F02,DET,3456,720,0.008459300035610795,0.0015063000028021634,77,10.694444444444445,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
PV-H24-RIDGE-FULLV1-DET-F02,pv,24,ridge,F02,DET,3456,720,0.024867900006938726,0.0019795999978668988,77,10.694444444444445,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
PV-H24-RANDOM_FOREST-FULLV1-S42-F02,pv,24,random_forest,F02,42,3456,720,0.18894619995262474,0.038731600041501224,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S123-F02,pv,24,random_forest,F02,123,3456,720,0.19961489998968318,0.03964500001166016,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S2020-F02,pv,24,random_forest,F02,2020,3456,720,0.1632866999716498,0.040397999982815236,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S2025-F02,pv,24,random_forest,F02,2025,3456,720,0.17078559997025877,0.05212780000874773,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S31415-F02,pv,24,random_forest,F02,31415,3456,720,0.16986569995060563,0.04170120001072064,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S42-F02,pv,24,extra_trees,F02,42,3456,720,0.1275107999681495,0.04336020001210272,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S123-F02,pv,24,extra_trees,F02,123,3456,720,0.10003189998678863,0.039118200016673654,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S2020-F02,pv,24,extra_trees,F02,2020,3456,720,0.10446910001337528,0.03830259997630492,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S2025-F02,pv,24,extra_trees,F02,2025,3456,720,0.1287663000402972,0.04318410000996664,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S31415-F02,pv,24,extra_trees,F02,31415,3456,720,0.11534670001128688,0.039669299963861704,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-HIST_GRADIENT_BOOSTING-FULLV1-DET-F02,pv,24,hist_gradient_boosting,F02,DET,3456,720,0.762620399997104,0.012102600012440234,66,9.166666666666666,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
PV-H24-LINEAR_REGRESSION-FULLV1-DET-F03,pv,24,linear_regression,F03,DET,4176,744,0.010773799964226782,0.0019151000306010246,122,16.397849462365592,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
PV-H24-RIDGE-FULLV1-DET-F03,pv,24,ridge,F03,DET,4176,744,0.028485900023952127,0.003282699966803193,122,16.397849462365592,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
PV-H24-RANDOM_FOREST-FULLV1-S42-F03,pv,24,random_forest,F03,42,4176,744,0.19908799999393523,0.03972150001209229,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S123-F03,pv,24,random_forest,F03,123,4176,744,0.24485899996943772,0.04389879998052493,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S2020-F03,pv,24,random_forest,F03,2020,4176,744,0.2309880999964662,0.040490199986379594,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S2025-F03,pv,24,random_forest,F03,2025,4176,744,0.22039400000358,0.04005670000333339,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S31415-F03,pv,24,random_forest,F03,31415,4176,744,0.19050650001736358,0.03983490000246093,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S42-F03,pv,24,extra_trees,F03,42,4176,744,0.14949810004327446,0.03868189995409921,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S123-F03,pv,24,extra_trees,F03,123,4176,744,0.10509570001158863,0.040778999973554164,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S2020-F03,pv,24,extra_trees,F03,2020,4176,744,0.11669070000061765,0.0419668999966234,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S2025-F03,pv,24,extra_trees,F03,2025,4176,744,0.11385649995645508,0.04042080004001036,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S31415-F03,pv,24,extra_trees,F03,31415,4176,744,0.10276280000107363,0.04169499996351078,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-HIST_GRADIENT_BOOSTING-FULLV1-DET-F03,pv,24,hist_gradient_boosting,F03,DET,4176,744,0.7881054999888875,0.011954499990679324,167,22.446236559139784,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
PV-H24-LINEAR_REGRESSION-FULLV1-DET-F04,pv,24,linear_regression,F04,DET,4920,744,0.01421890000347048,0.0019370000227354467,284,38.17204301075269,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
PV-H24-RIDGE-FULLV1-DET-F04,pv,24,ridge,F04,DET,4920,744,0.027719999954570085,0.0036546000046655536,284,38.17204301075269,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
PV-H24-RANDOM_FOREST-FULLV1-S42-F04,pv,24,random_forest,F04,42,4920,744,0.2816010999958962,0.04118320002453402,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S123-F04,pv,24,random_forest,F04,123,4920,744,0.26375799998641014,0.03913380001904443,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S2020-F04,pv,24,random_forest,F04,2020,4920,744,0.31037150003248826,0.03906649997225031,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S2025-F04,pv,24,random_forest,F04,2025,4920,744,0.22611960000358522,0.04738359997281805,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S31415-F04,pv,24,random_forest,F04,31415,4920,744,0.2356040999875404,0.03953319997526705,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S42-F04,pv,24,extra_trees,F04,42,4920,744,0.17265359999146312,0.046059500018600374,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S123-F04,pv,24,extra_trees,F04,123,4920,744,0.12773329997435212,0.038827800017315894,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S2020-F04,pv,24,extra_trees,F04,2020,4920,744,0.11167600000044331,0.04028279997874051,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S2025-F04,pv,24,extra_trees,F04,2025,4920,744,0.12433259998215362,0.04213880002498627,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S31415-F04,pv,24,extra_trees,F04,31415,4920,744,0.14534510002704337,0.040107699984218925,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-HIST_GRADIENT_BOOSTING-FULLV1-DET-F04,pv,24,hist_gradient_boosting,F04,DET,4920,744,0.8318701999960467,0.01154899998800829,0,0.0,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
PV-H24-LINEAR_REGRESSION-FULLV1-DET-F05,pv,24,linear_regression,F05,DET,5664,720,0.016959000029601157,0.0018851999775506556,241,33.47222222222222,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
PV-H24-RIDGE-FULLV1-DET-F05,pv,24,ridge,F05,DET,5664,720,0.038464900047983974,0.00365949998376891,240,33.333333333333336,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
PV-H24-RANDOM_FOREST-FULLV1-S42-F05,pv,24,random_forest,F05,42,5664,720,0.2879929000046104,0.040146099985577166,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S123-F05,pv,24,random_forest,F05,123,5664,720,0.32873080001445487,0.04059450002387166,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S2020-F05,pv,24,random_forest,F05,2020,5664,720,0.24100640002870932,0.042863599956035614,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S2025-F05,pv,24,random_forest,F05,2025,5664,720,0.24211120000109076,0.04259309999179095,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
